postal,address,block,street_name,max_floor_lvl,year_completed,building_age,town,total_dwelling_units,psm_2018,psm_2019,psm_2020,psm_2021,psm_2022,psm_2023,psm_2024,psm_2025,psm_2026,txn_5y,psm_growth_5y,nearest_station,stn_distance_m
792413,413B FERNVALE LINK,413B,FERNVALE LINK,23,2002,24,SENGKANG,122,3859.5,4381.5,4168.0,4298.0,4618.5,,5351.0,6121.0,6316.0,9.0,36.8,LAYAR,312.0
560414,414 ANG MO KIO AVE 10,414,ANG MO KIO AVE 10,12,1978,48,ANG MO KIO,132,5054.0,,4163.0,4076.0,4620.0,5054.0,5326.0,5591.5,,12.0,,ANG MO KIO INTERCHANGE,826.0
460414,414 BEDOK NTH AVE 2,414,BEDOK NTH AVE 2,25,1978,48,BEDOK,96,5106.0,5210.0,,4857.0,5420.0,5361.0,5504.0,5714.0,5756.0,14.0,6.2,BEDOK,672.0
650414,414 BT BATOK WEST AVE 4,414,BT BATOK WEST AVE 4,12,1985,41,BUKIT BATOK,110,3398.0,3336.0,3425.0,4130.5,3917.0,5041.0,,5288.0,5616.0,11.0,43.4,BUKIT GOMBAK,857.0
120414,414 C'WEALTH AVE WEST,414,C'WEALTH AVE WEST,25,1977,49,CLEMENTI,96,5100.0,4560.0,4800.0,4960.0,5047.5,5600.0,5907.5,6103.0,6736.0,12.0,33.5,DOVER,782.0
680414,414 CHOA CHU KANG AVE 4,414,CHOA CHU KANG AVE 4,12,1991,35,CHOA CHU KANG,91,3257.5,3375.0,3207.0,3846.0,4038.0,,,5047.0,5385.0,3.0,33.4,SOUTH VIEW,398.0
400414,414 EUNOS RD 5,414,EUNOS RD 5,4,1984,42,GEYLANG,27,,4875.0,5371.5,,,,5878.0,,,1.0,,PAYA LEBAR INTERCHANGE,573.0
530414,414 HOUGANG AVE 10,414,HOUGANG AVE 10,13,1984,42,HOUGANG,96,4412.5,4341.0,4446.5,,4955.5,5587.0,5834.0,5504.0,,9.0,,HOUGANG INTERCHANGE,695.0
640414,414 JURONG WEST ST 42,414,JURONG WEST ST 42,12,1983,43,JURONG WEST,109,3086.0,3019.0,2778.0,,3641.0,4212.0,,4692.0,4712.0,8.0,29.4,LAKESIDE,1107.0
600414,414 PANDAN GDNS,414,PANDAN GDNS,12,1978,48,JURONG EAST,110,3604.0,3319.5,3274.5,,3994.5,4139.5,,4974.0,4880.0,9.0,22.2,JURONG EAST INTERCHANGE,1553.0
510414,414 PASIR RIS DR 6,414,PASIR RIS DR 6,13,1989,37,PASIR RIS,72,4102.0,3673.0,4115.0,4159.0,4301.0,,4894.0,5704.5,5645.5,7.0,31.3,PASIR RIS INTERCHANGE,820.0
670414,414 SAUJANA RD,414,SAUJANA RD,4,1988,38,BUKIT PANJANG,20,,,,,3455.0,4154.0,,,,2.0,,FAJAR,282.0
550414,414 SERANGOON CTRL,414,SERANGOON CTRL,11,1988,38,SERANGOON,60,5093.0,5912.0,,5757.0,,,7573.0,,8540.0,2.0,,SERANGOON INTERCHANGE,125.0
750414,414 SEMBAWANG DR,414,SEMBAWANG DR,14,1999,27,SEMBAWANG,91,3944.0,3235.5,3591.0,,,4773.0,4982.0,5591.0,5454.5,7.0,,SEMBAWANG,347.0
520414,414 TAMPINES ST 41,414,TAMPINES ST 41,10,1985,41,TAMPINES,108,4610.5,,4167.0,,5155.0,5178.5,5895.5,6458.5,4982.5,11.0,-3.3000000000000003,TAMPINES,742.0
730414,414 WOODLANDS ST 41,414,WOODLANDS ST 41,13,1994,32,WOODLANDS,64,3252.0,3324.5,3125.0,,3925.5,4212.5,4696.0,5291.0,5312.0,10.0,35.3,MARSILING,525.0
791414,414A FERNVALE LINK,414A,FERNVALE LINK,22,2014,12,SENGKANG,147,,,4763.0,4853.0,5591.0,5882.0,6617.5,7941.0,8051.5,35.0,44.0,LAYAR,290.0
792414,414B FERNVALE LINK,414B,FERNVALE LINK,22,2014,12,SENGKANG,147,,,5074.0,4998.0,5662.0,5917.0,6618.0,7134.0,7206.0,28.0,27.3,LAYAR,240.0
560415,415 ANG MO KIO AVE 10,415,ANG MO KIO AVE 10,12,1978,48,ANG MO KIO,176,5304.0,4728.0,4231.0,4402.0,4728.0,5117.0,5265.5,5543.0,5935.0,14.0,25.5,ANG MO KIO INTERCHANGE,760.0
460415,415 BEDOK NTH AVE 2,415,BEDOK NTH AVE 2,25,1978,48,BEDOK,96,5218.5,4785.5,5042.0,5503.0,5790.0,5810.5,,5126.0,5483.0,18.0,-5.3,BEDOK,628.0
650415,415 BT BATOK WEST AVE 4,415,BT BATOK WEST AVE 4,4,1986,40,BUKIT BATOK,16,,3906.0,,3828.0,4798.0,5672.0,5781.0,,5294.0,4.0,10.299999999999999,BUKIT GOMBAK,781.0
120415,415 C'WEALTH AVE WEST,415,C'WEALTH AVE WEST,25,1977,49,CLEMENTI,96,5241.0,5021.5,,4964.0,5017.5,5449.0,5839.0,,,7.0,,DOVER,787.0
680415,415 CHOA CHU KANG AVE 4,415,CHOA CHU KANG AVE 4,4,1991,35,CHOA CHU KANG,32,,3492.0,3593.0,,4231.0,,,,,1.0,,CHOA CHU KANG,344.0
400415,415 EUNOS RD 5,415,EUNOS RD 5,17,1984,42,GEYLANG,116,5493.0,,5000.0,5140.0,5634.0,6435.0,6464.0,,6849.0,16.0,21.6,PAYA LEBAR INTERCHANGE,532.0
530415,415 HOUGANG AVE 10,415,HOUGANG AVE 10,10,1984,42,HOUGANG,108,,4448.0,3887.0,4301.0,,5634.0,5593.5,6056.0,6353.0,10.0,,HOUGANG INTERCHANGE,761.0
640415,415 JURONG WEST ST 42,415,JURONG WEST ST 42,12,1983,43,JURONG WEST,88,3382.0,2649.0,3014.5,,3582.0,,,4278.0,4662.0,7.0,30.2,LAKESIDE,1052.0
600415,415 PANDAN GDNS,415,PANDAN GDNS,4,1978,48,JURONG EAST,30,,,,2973.0,,4392.0,,4797.0,5000.0,3.0,,JURONG EAST INTERCHANGE,1531.0
510415,415 PASIR RIS DR 6,415,PASIR RIS DR 6,13,1989,37,PASIR RIS,72,3884.0,3770.0,,3934.0,4947.0,5049.0,,5133.0,,3.0,,PASIR RIS INTERCHANGE,835.0
670415,415 SAUJANA RD,415,SAUJANA RD,11,1988,38,BUKIT PANJANG,80,3462.0,3566.0,3320.0,,3852.0,4154.0,,,,4.0,,FAJAR,249.0
550415,415 SERANGOON CTRL,415,SERANGOON CTRL,11,1988,38,SERANGOON,60,5532.0,5934.5,6238.0,6228.0,6602.0,6532.0,8099.0,,,5.0,,SERANGOON INTERCHANGE,98.0
750415,415 SEMBAWANG DR,415,SEMBAWANG DR,14,1999,27,SEMBAWANG,65,3715.0,3546.0,3607.5,3776.5,4272.5,4531.0,,5462.0,5462.0,5.0,27.800000000000004,SEMBAWANG,337.0
520415,415 TAMPINES ST 41,415,TAMPINES ST 41,4,1985,41,TAMPINES,23,,4609.5,,4531.0,4844.0,,,6562.0,7047.0,3.0,45.5,TAMPINES,716.0
730415,415 WOODLANDS ST 41,415,WOODLANDS ST 41,13,1994,32,WOODLANDS,64,3008.0,,3222.5,3438.0,,4531.0,4447.0,5219.0,5039.0,8.0,,MARSILING,520.0
760415,415 YISHUN AVE 11,415,YISHUN AVE 11,10,1992,34,YISHUN,74,3180.5,,,,4057.0,5000.0,4918.0,5488.5,,6.0,,YISHUN,1341.0
791415,415A FERNVALE LINK,415A,FERNVALE LINK,22,2014,12,SENGKANG,147,,,4946.0,4914.0,5297.5,6296.5,6698.5,6611.0,6989.0,30.0,31.900000000000002,LAYAR,349.0
792415,415B FERNVALE LINK,415B,FERNVALE LINK,21,2014,12,SENGKANG,142,,,5062.0,5076.5,5269.0,6521.5,6389.0,6024.0,7092.5,29.0,34.599999999999994,LAYAR,362.0
793415,415C FERNVALE LINK,415C,FERNVALE LINK,21,2014,12,SENGKANG,143,,,4925.0,5223.0,5538.0,6295.0,6681.5,6796.0,7515.0,38.0,35.699999999999996,LAYAR,311.0
560416,416 ANG MO KIO AVE 10,416,ANG MO KIO AVE 10,14,1978,48,ANG MO KIO,188,4324.5,4438.0,3926.0,3682.5,4472.5,4838.0,5289.5,5931.0,5946.0,19.0,32.9,ANG MO KIO INTERCHANGE,858.0
460416,416 BEDOK NTH AVE 2,416,BEDOK NTH AVE 2,9,1978,48,BEDOK,156,4895.5,4146.0,4507.0,4537.0,5224.0,5821.0,5962.5,6341.0,,15.0,,BEDOK,492.0
650416,416 BT BATOK WEST AVE 4,416,BT BATOK WEST AVE 4,12,1985,41,BUKIT BATOK,110,3671.5,3300.0,3288.0,3855.5,4384.0,4863.0,5205.0,5376.5,5719.0,18.0,30.5,BUKIT GOMBAK,832.0
750416,416 CANBERRA RD,416,CANBERRA RD,14,1999,27,SEMBAWANG,65,3637.0,3623.0,3885.0,3877.0,4154.0,5308.0,5553.0,5685.0,,10.0,,SEMBAWANG,344.0
680416,416 CHOA CHU KANG AVE 4,416,CHOA CHU KANG AVE 4,15,1991,35,CHOA CHU KANG,80,3158.0,,3654.0,3947.0,4186.0,,,5216.5,5625.0,9.0,34.4,CHOA CHU KANG,326.0
120416,416 CLEMENTI AVE 1,416,CLEMENTI AVE 1,40,2012,14,CLEMENTI,222,7389.0,6983.0,7286.5,7695.0,8060.0,7920.0,9115.0,9580.0,9017.0,28.0,11.899999999999999,DOVER,820.0
400416,416 EUNOS RD 5,416,EUNOS RD 5,4,1984,42,GEYLANG,27,,4635.5,5133.0,,,5666.5,5839.0,5344.5,6235.0,6.0,,PAYA LEBAR INTERCHANGE,488.0
530416,416 HOUGANG AVE 10,416,HOUGANG AVE 10,10,1984,42,HOUGANG,96,,3542.0,3763.0,4160.5,5041.0,5400.0,5583.0,5857.0,5541.5,11.0,9.9,HOUGANG INTERCHANGE,776.0
640416,416 JURONG WEST ST 42,416,JURONG WEST ST 42,12,1983,43,JURONG WEST,88,,2897.0,2941.0,3125.0,3963.5,4248.0,,,4806.5,11.0,21.3,LAKESIDE,1063.0
600416,416 PANDAN GDNS,416,PANDAN GDNS,4,1978,48,JURONG EAST,30,3595.0,3357.5,3149.0,,4054.0,,4351.0,4594.5,4662.0,7.0,15.0,JURONG EAST INTERCHANGE,1508.0
510416,416 PASIR RIS DR 6,416,PASIR RIS DR 6,13,1989,37,PASIR RIS,96,4049.0,4091.0,,3876.0,4221.0,4796.0,5375.0,6190.5,6285.5,14.0,48.9,PASIR RIS INTERCHANGE,751.0
670416,416 SAUJANA RD,416,SAUJANA RD,12,1988,38,BUKIT PANJANG,110,3442.0,,3452.0,3426.0,4127.5,4681.5,4881.0,5192.0,6095.0,14.0,47.699999999999996,FAJAR,304.0
550416,416 SERANGOON CTRL,416,SERANGOON CTRL,11,1988,38,SERANGOON,60,6347.0,,,5886.0,6267.0,,,7107.0,,2.0,,SERANGOON INTERCHANGE,148.0
520416,416 TAMPINES ST 41,416,TAMPINES ST 41,12,1985,41,TAMPINES,88,4524.0,4445.5,4434.5,4369.0,4881.0,6012.0,6048.0,5716.0,7017.5,11.0,43.8,TAMPINES,699.0
730416,416 WOODLANDS ST 41,416,WOODLANDS ST 41,13,1994,32,WOODLANDS,64,3059.0,3203.0,3111.0,3441.5,4269.5,4320.0,4844.0,,,4.0,,MARSILING,470.0
760416,416 YISHUN AVE 11,416,YISHUN AVE 11,10,1992,34,YISHUN,66,3344.0,,3235.5,3365.0,3745.5,4167.0,4596.0,4981.0,5861.0,6.0,56.49999999999999,YISHUN,1398.0
791416,416A FERNVALE LINK,416A,FERNVALE LINK,22,2014,12,SENGKANG,147,,,4624.0,4704.0,5344.0,5973.0,6316.5,6888.5,7133.0,41.0,33.5,LAYAR,167.0
792416,416B FERNVALE LINK,416B,FERNVALE LINK,21,2014,12,SENGKANG,140,,,4973.0,4839.0,5616.0,6209.5,6559.0,6660.0,7129.0,25.0,26.900000000000002,LAYAR,183.0
793416,416C FERNVALE LINK,416C,FERNVALE LINK,21,2014,12,SENGKANG,141,,,4606.5,4918.5,5511.5,6061.0,6786.0,6947.0,6903.0,33.0,25.2,LAYAR,261.0
560417,417 ANG MO KIO AVE 10,417,ANG MO KIO AVE 10,14,1978,48,ANG MO KIO,208,3696.5,3986.0,3716.0,3790.5,4645.5,5235.0,5405.0,5770.5,5986.0,22.0,28.9,ANG MO KIO INTERCHANGE,834.0
460417,417 BEDOK NTH AVE 2,417,BEDOK NTH AVE 2,25,1978,48,BEDOK,96,5504.0,5714.0,,5084.0,5470.0,5945.0,,6723.0,7983.0,5.0,45.9,BEDOK,399.0
650417,417 BT BATOK WEST AVE 4,417,BT BATOK WEST AVE 4,12,1985,41,BUKIT BATOK,132,3534.0,3486.5,3350.0,3425.0,3898.0,4660.0,4932.0,4544.0,5631.0,20.0,44.5,BUKIT GOMBAK,760.0
750417,417 CANBERRA RD,417,CANBERRA RD,14,1999,27,SEMBAWANG,91,3727.0,3556.0,3500.0,3576.5,4318.5,4891.0,5068.5,5830.0,,9.0,,SEMBAWANG,336.0
680417,417 CHOA CHU KANG AVE 4,417,CHOA CHU KANG AVE 4,15,1991,35,CHOA CHU KANG,90,3819.0,3547.5,3300.5,3710.0,,4559.5,5095.0,5472.0,5152.0,11.0,,CHOA CHU KANG,396.0
120417,417 CLEMENTI AVE 1,417,CLEMENTI AVE 1,20,2011,15,CLEMENTI,136,7115.0,6899.5,6712.0,7448.0,7320.0,7638.5,8535.0,9333.0,9508.5,26.0,29.9,CLEMENTI,830.0
400417,417 EUNOS RD 5,417,EUNOS RD 5,17,1984,42,GEYLANG,116,5387.0,,,5249.0,5739.0,6870.5,6203.0,6956.0,7292.5,10.0,27.1,PAYA LEBAR INTERCHANGE,448.0
670417,417 FAJAR RD,417,FAJAR RD,4,1988,38,BUKIT PANJANG,48,,3204.0,,,3981.5,4519.0,4582.0,5190.0,,8.0,,FAJAR,313.0
530417,417 HOUGANG AVE 8,417,HOUGANG AVE 8,13,1988,38,HOUGANG,108,4089.0,4094.0,3807.5,4110.5,4762.0,5610.0,5152.5,,5813.0,10.0,22.1,BUANGKOK,730.0
640417,417 JURONG WEST ST 42,417,JURONG WEST ST 42,10,1984,42,JURONG WEST,112,4002.0,3690.0,,4114.0,4498.0,4938.0,5274.0,5648.5,5781.0,16.0,28.499999999999996,LAKESIDE,1059.0
510417,417 PASIR RIS DR 6,417,PASIR RIS DR 6,13,1989,37,PASIR RIS,120,4098.0,3961.0,,4086.0,4369.0,5015.0,5143.0,6214.0,5985.5,13.0,37.0,PASIR RIS INTERCHANGE,735.0
550417,417 SERANGOON CTRL,417,SERANGOON CTRL,13,1988,38,SERANGOON,54,,6096.0,6169.0,5890.0,6541.0,,,,,3.0,,SERANGOON INTERCHANGE,163.0
520417,417 TAMPINES ST 41,417,TAMPINES ST 41,12,1984,42,TAMPINES,150,4699.0,4333.0,4928.0,4862.5,5375.0,5841.5,,6232.0,7833.0,10.0,45.7,TAMPINES,655.0
730417,417 WOODLANDS ST 41,417,WOODLANDS ST 41,13,1994,32,WOODLANDS,64,3077.0,3264.0,,,3886.5,,,5117.0,5382.0,6.0,38.5,MARSILING,414.0
791417,417A FERNVALE LINK,417A,FERNVALE LINK,22,2017,9,SENGKANG,209,,,,,,6543.0,6691.0,7243.0,7696.0,68.0,,LAYAR,83.0
560418,418 ANG MO KIO AVE 10,418,ANG MO KIO AVE 10,14,1978,48,ANG MO KIO,201,4459.0,4174.0,4248.5,3959.5,4770.0,5297.0,5649.0,5716.0,5946.0,17.0,24.7,ANG MO KIO INTERCHANGE,743.0
460418,418 BEDOK NTH AVE 2,418,BEDOK NTH AVE 2,9,1978,48,BEDOK,158,4776.0,4477.5,4552.0,4478.0,5373.0,5672.0,5769.0,6273.5,6440.5,20.0,19.900000000000002,BEDOK,507.0
750418,418 CANBERRA RD,418,CANBERRA RD,14,1999,27,SEMBAWANG,91,3682.0,3611.0,3544.5,3804.5,4545.0,4818.0,5533.5,5668.5,,10.0,,SEMBAWANG,380.0
680418,418 CHOA CHU KANG AVE 4,418,CHOA CHU KANG AVE 4,12,1991,35,CHOA CHU KANG,88,,,3425.0,3426.0,4303.0,4575.0,4811.0,4918.0,5654.0,9.0,31.4,CHOA CHU KANG,459.0
120418,418 CLEMENTI AVE 1,418,CLEMENTI AVE 1,28,2011,15,CLEMENTI,204,7576.0,6939.0,7335.5,6275.5,6931.0,8714.0,9197.0,9220.5,9523.5,16.0,37.4,CLEMENTI,761.0
670418,418 FAJAR RD,418,FAJAR RD,16,1988,38,BUKIT PANJANG,120,3462.0,,3442.0,,4462.0,4500.0,4820.0,4984.0,,12.0,,FAJAR,220.0
530418,418 HOUGANG AVE 8,418,HOUGANG AVE 8,13,1988,38,HOUGANG,96,3657.0,4252.0,3821.0,,4810.0,,5177.0,5776.0,5865.0,11.0,21.9,HOUGANG INTERCHANGE,733.0
640418,418 JURONG WEST ST 42,418,JURONG WEST ST 42,4,1984,42,JURONG WEST,24,,3938.0,,,,,5078.0,,5337.0,2.0,,LAKESIDE,981.0
510418,418 PASIR RIS DR 6,418,PASIR RIS DR 6,13,1988,38,PASIR RIS,78,,4362.0,4696.5,4844.0,5685.5,,6161.0,5987.0,6658.0,10.0,17.1,PASIR RIS INTERCHANGE,615.0
550418,418 SERANGOON CTRL,418,SERANGOON CTRL,13,1988,38,SERANGOON,54,,5570.0,5959.0,6507.0,6575.0,7483.0,7074.5,7891.0,,9.0,,SERANGOON INTERCHANGE,183.0
520418,418 TAMPINES ST 41,418,TAMPINES ST 41,12,1984,42,TAMPINES,132,4396.5,4429.0,4000.0,4459.0,4308.0,5135.0,5669.5,5903.5,6419.0,19.0,49.0,TAMPINES,604.0
730418,418 WOODLANDS ST 41,418,WOODLANDS ST 41,13,1994,32,WOODLANDS,125,3141.5,3302.0,3255.0,3466.0,3792.0,4621.5,4876.0,5118.0,5283.0,13.0,39.300000000000004,MARSILING,423.0
791418,418A FERNVALE LINK,418A,FERNVALE LINK,22,2017,9,SENGKANG,208,,,,,5919.0,6912.0,7353.0,7647.0,8212.5,59.0,38.7,LAYAR,135.0
792418,418B FERNVALE LINK,418B,FERNVALE LINK,20,2017,9,SENGKANG,190,,,,,,6596.0,6596.0,7305.5,7463.0,46.0,,LAYAR,121.0
793418,418C FERNVALE LINK,418C,FERNVALE LINK,21,2017,9,SENGKANG,120,,,,,,6362.0,6681.0,7117.0,7234.0,29.0,,LAYAR,159.0
560419,419 ANG MO KIO AVE 10,419,ANG MO KIO AVE 10,12,1978,48,ANG MO KIO,169,3983.0,4444.0,4142.0,,4646.0,4888.0,5483.0,5950.0,5691.5,19.0,22.5,ANG MO KIO INTERCHANGE,719.0
460419,419 BEDOK NTH ST 1,419,BEDOK NTH ST 1,12,1978,48,BEDOK,306,5368.0,5051.5,3868.0,4529.0,5441.0,5566.0,5985.0,6765.0,6581.0,30.0,21.0,BEDOK,400.0
650419,419 BT BATOK WEST AVE 2,419,BT BATOK WEST AVE 2,10,1986,40,BUKIT BATOK,90,3464.0,,,3994.0,3846.0,5036.0,,5301.0,,11.0,,BUKIT GOMBAK,733.0
750419,419 CANBERRA RD,419,CANBERRA RD,14,1999,27,SEMBAWANG,93,3545.5,3318.0,,4108.5,4555.5,,5113.5,5300.0,5636.0,11.0,23.7,SEMBAWANG,377.0
680419,419 CHOA CHU KANG AVE 4,419,CHOA CHU KANG AVE 4,14,1992,34,CHOA CHU KANG,65,,3784.0,,3601.0,4493.5,5594.0,5024.0,5453.0,5821.0,8.0,29.5,SOUTH VIEW,453.0
670419,419 FAJAR RD,419,FAJAR RD,12,1988,38,BUKIT PANJANG,126,3454.0,3344.0,3460.5,3798.0,4208.0,4331.5,4766.0,5072.5,5470.0,14.0,30.0,FAJAR,151.0
530419,419 HOUGANG AVE 8,419,HOUGANG AVE 8,13,1988,38,HOUGANG,96,,4134.0,,4252.0,,5124.0,,5827.0,6214.5,9.0,,HOUGANG INTERCHANGE,705.0
640419,419 JURONG WEST ST 42,419,JURONG WEST ST 42,12,1984,42,JURONG WEST,110,3952.0,3603.5,,4286.0,4421.0,5017.5,5000.0,5506.0,5655.0,11.0,27.900000000000002,LAKESIDE,1014.0
510419,419 PASIR RIS DR 6,419,PASIR RIS DR 6,11,1988,38,PASIR RIS,80,4115.5,,3511.0,3893.0,,5157.0,5076.0,5857.0,,5.0,,PASIR RIS INTERCHANGE,654.0
550419,419 SERANGOON CTRL,419,SERANGOON CTRL,13,1988,38,SERANGOON,96,5720.0,6267.0,5528.0,5708.0,5619.0,6300.5,6435.0,7919.5,7523.0,10.0,33.900000000000006,SERANGOON INTERCHANGE,252.0
520419,419 TAMPINES ST 41,419,TAMPINES ST 41,12,1984,42,TAMPINES,162,4922.0,4844.0,4922.0,4764.0,5380.0,5896.0,6250.0,6641.0,7031.0,16.0,30.7,TAMPINES,535.0
730419,419 WOODLANDS ST 41,419,WOODLANDS ST 41,12,1986,40,WOODLANDS,62,3883.0,3886.0,3603.0,3771.0,5141.0,5368.0,4986.0,5698.0,5367.0,10.0,4.3999999999999995,MARSILING,457.0
760419,419 YISHUN AVE 11,419,YISHUN AVE 11,10,1992,34,YISHUN,72,,3395.0,3525.0,3594.0,4267.0,4327.0,4438.0,5230.0,5731.5,8.0,34.300000000000004,YISHUN,1516.0
460042,42 BEDOK STH RD,42,BEDOK STH RD,16,1977,49,BEDOK,120,4583.0,3899.0,3607.0,,4411.0,4821.0,5428.5,5238.0,5654.5,13.0,28.199999999999996,TANAH MERAH INTERCHANGE,913.0
210042,42 CAMBRIDGE RD,42,CAMBRIDGE RD,8,1981,45,KALLANG/WHAMPOA,56,5245.0,5495.0,,6099.0,,,,6044.0,,1.0,,FARRER PARK,637.0
390042,42 CASSIA CRES,42,CASSIA CRES,13,1980,46,GEYLANG,96,6190.0,,5108.0,5430.0,5860.0,6044.0,6719.0,7447.0,,13.0,,DAKOTA,339.0
461042,42 CHAI CHEE ST,42,CHAI CHEE ST,13,1979,47,BEDOK,212,4574.5,4403.0,4216.5,4639.5,4817.0,5433.0,5642.0,6343.0,6493.0,28.0,34.8,BEDOK,657.0
370042,42 CIRCUIT RD,42,CIRCUIT RD,18,1994,32,GEYLANG,82,5070.0,5344.0,4206.0,5090.5,5236.0,,7120.0,6896.5,7240.0,5.0,38.3,MATTAR ,338.0
320042,42 JLN BAHAGIA,42,JLN BAHAGIA,2,1959,67,KALLANG/WHAMPOA,8,,,5769.0,,,9061.0,,,,1.0,,BOON KENG,1006.0
161042,42 KIM CHENG ST,42,KIM CHENG ST,4,1949,77,BUKIT MERAH,24,,7955.0,7667.0,7045.0,7642.0,,,8523.0,,3.0,,HAVELOCK,499.0
380042,42 SIMS DR,42,SIMS DR,12,1989,37,GEYLANG,66,,,,4202.0,4617.5,5000.0,5943.0,5991.0,6250.0,6.0,35.4,GEYLANG BAHRU,678.0
140042,42 STIRLING RD,42,STIRLING RD,2,1963,63,QUEENSTOWN,10,,,,,7750.0,7679.0,,,8134.0,4.0,5.0,QUEENSTOWN,588.0
90042,42 TELOK BLANGAH RISE,42,TELOK BLANGAH RISE,14,1975,51,BUKIT MERAH,152,4854.0,4700.0,4286.0,4661.0,4976.0,5942.5,5628.5,5400.0,6292.0,23.0,26.400000000000002,HARBOURFRONT INTERCHANGE,624.0
381042,42A SIMS DR,42A,SIMS DR,4,1989,37,GEYLANG,24,,,,4795.0,,,,5722.0,,1.0,,GEYLANG BAHRU,713.0
460420,420 BEDOK NTH ST 1,420,BEDOK NTH ST 1,12,1978,48,BEDOK,263,4620.5,4425.5,4485.0,4794.0,5412.0,5588.0,5698.5,5994.5,6603.0,25.0,22.0,BEDOK,440.0
650420,420 BT BATOK WEST AVE 2,420,BT BATOK WEST AVE 2,12,1985,41,BUKIT BATOK,114,3824.0,3536.5,3457.0,3564.0,4662.0,4993.0,5221.0,5551.0,5515.0,13.0,18.3,BUKIT GOMBAK,808.0
750420,420 CANBERRA RD,420,CANBERRA RD,14,1999,27,SEMBAWANG,92,3373.0,3518.0,3572.5,3689.0,4455.0,4800.0,5409.0,5650.0,,16.0,,SEMBAWANG,427.0
680420,420 CHOA CHU KANG AVE 4,420,CHOA CHU KANG AVE 4,16,1992,34,CHOA CHU KANG,75,3533.0,3357.0,3704.0,,4600.0,4884.0,5283.5,,6006.0,7.0,30.599999999999998,SOUTH VIEW,455.0
120420,420 CLEMENTI AVE 1,420,CLEMENTI AVE 1,40,2012,14,CLEMENTI,300,7432.5,7391.0,7186.0,7404.5,7820.0,8297.0,8980.5,10017.5,9531.0,32.0,21.9,CLEMENTI,708.0
670420,420 FAJAR RD,420,FAJAR RD,12,1988,38,BUKIT PANJANG,66,,3125.0,3344.0,3365.0,,4592.5,4731.0,5328.0,5572.5,8.0,,FAJAR,147.0
530420,420 HOUGANG AVE 10,420,HOUGANG AVE 10,13,1988,38,HOUGANG,120,4132.0,4048.5,3909.0,3800.0,4478.0,,5238.0,5854.5,6731.0,9.0,50.3,HOUGANG INTERCHANGE,676.0
640420,420 JURONG WEST ST 42,420,JURONG WEST ST 42,12,1984,42,JURONG WEST,110,4154.5,3601.0,3571.0,3738.0,4336.5,4653.5,5328.0,5357.0,5714.0,11.0,31.8,LAKESIDE,985.0
510420,420 PASIR RIS DR 6,420,PASIR RIS DR 6,4,1988,38,PASIR RIS,12,,,4777.5,4788.0,,,,6233.0,,1.0,,PASIR RIS INTERCHANGE,623.0
550420,420 SERANGOON CTRL,420,SERANGOON CTRL,13,1988,38,SERANGOON,96,6198.0,,5521.0,5762.0,6520.0,,,8034.0,8190.0,8.0,25.6,SERANGOON INTERCHANGE,173.0
520420,420 TAMPINES ST 41,420,TAMPINES ST 41,12,1984,42,TAMPINES,110,4493.0,4338.0,4096.0,4142.0,4959.0,,5676.0,6381.0,6410.0,7.0,29.299999999999997,TAMPINES,573.0
730420,420 WOODLANDS ST 41,420,WOODLANDS ST 41,12,1985,41,WOODLANDS,62,3264.5,3878.0,3787.0,3828.0,4239.5,,5791.0,4802.0,5926.5,6.0,39.800000000000004,MARSILING,498.0
560421,421 ANG MO KIO AVE 10,421,ANG MO KIO AVE 10,13,1978,48,ANG MO KIO,134,4703.0,4155.0,4114.5,3936.0,4527.0,5811.0,5068.0,5811.0,6081.0,14.0,34.300000000000004,ANG MO KIO INTERCHANGE,631.0
460421,421 BEDOK NTH RD,421,BEDOK NTH RD,14,1978,48,BEDOK,156,4891.5,4782.0,4706.5,4157.5,4901.0,5641.0,5380.0,5870.0,6359.0,20.0,29.7,BEDOK,492.0
650421,421 BT BATOK WEST AVE 2,421,BT BATOK WEST AVE 2,12,1985,41,BUKIT BATOK,114,3484.0,3528.0,3617.0,,4444.0,4563.0,5353.0,5441.0,5734.0,10.0,28.999999999999996,BUKIT GOMBAK,885.0
750421,421 CANBERRA RD,421,CANBERRA RD,14,1999,27,SEMBAWANG,92,3582.0,3318.0,3333.0,3556.0,4467.0,4889.0,4559.5,5113.5,5500.0,18.0,23.1,SEMBAWANG,474.0
680421,421 CHOA CHU KANG AVE 4,421,CHOA CHU KANG AVE 4,12,1990,36,CHOA CHU KANG,88,,3068.0,3462.0,2885.0,4183.0,,4814.0,5048.0,5528.0,9.0,32.2,SOUTH VIEW,532.0
120421,421 CLEMENTI AVE 1,421,CLEMENTI AVE 1,40,2012,14,CLEMENTI,300,7350.0,7304.0,6912.0,7450.0,8235.5,8360.5,8417.0,9396.0,10361.0,51.0,25.8,CLEMENTI,751.0
670421,421 FAJAR RD,421,FAJAR RD,12,1988,38,BUKIT PANJANG,86,3365.0,,,,,4836.0,,5077.0,,2.0,,FAJAR,89.0
530421,421 HOUGANG AVE 10,421,HOUGANG AVE 10,13,1988,38,HOUGANG,84,4443.0,,3935.0,4038.5,4369.0,4957.5,5905.0,6195.0,6593.0,8.0,50.9,HOUGANG INTERCHANGE,636.0
